'gameid','gametype','blue','red','resulta','url'
'3221518749','Ranked Solo','Graves,Taric,Ezreal,Vladimir,Aatrox','Aurelion Sol,Alistar,Camille,Vayne,Irelia','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221518749&summonerId=25260179&gameTime=1527521284'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=41913808&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=41913808&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=41913808&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=25260179&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=25260179&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=25260179&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=56951349&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=56951349&gameTime=1527518486'
'3221522267','Ranked Solo','Fizz,Kai''Sa,Alistar,Fiora,Kindred','Irelia,Rek''Sai,Singed,Janna,Ezreal','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221522267&summonerId=56951349&gameTime=1527518486'
'3221533568','Ranked Solo','Aurelion Sol,Brand,Jax,Miss Fortune,Pantheon','Ezreal,Morgana,Lulu,Gragas,Riven','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221533568&summonerId=25260179&gameTime=1527523007'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=54692988&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=54692988&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=54692988&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=25260179&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=25260179&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=25260179&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=56951349&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=56951349&gameTime=1527526122'
'3221537788','Ranked Solo','Camille,Skarner,Taliyah,Ezreal,Taric','Jax,Olaf,Irelia,Xayah,Rakan','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221537788&summonerId=56951349&gameTime=1527526122'
'3221542005','Ranked Solo','Kog''Maw,Alistar,Xin Zhao,Lulu,Camille','Xayah,Gragas,Graves,Ryze,Dr. Mundo','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221542005&summonerId=36990696&gameTime=1527522122'
'3221543343','Ranked Solo','Ekko,Jhin,Thresh,Kha''Zix,Ornn','Xin Zhao,Darius,Zoe,Gragas,Tristana','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221543343&summonerId=54692988&gameTime=1527522481'
'3221553777','Ranked Solo','Lucian,Fizz,Pantheon,Alistar,Ornn','Kha''Zix,Tahm Kench,Varus,Talon,Rumble','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221553777&summonerId=56951349&gameTime=1527523001'
'3221554930','Ranked Solo','Thresh,Jhin,Aatrox,Lee Sin,Yasuo','Ezreal,Dr. Mundo,Olaf,LeBlanc,Morgana','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221554930&summonerId=36990696&gameTime=1527523691'
'3221561962','Ranked Solo','Tryndamere,Camille,Swain,Ezreal,Gragas','Gangplank,Rek''Sai,Kassadin,Draven,Braum','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221561962&summonerId=56921556&gameTime=1527523178'
'3221578421','Ranked Solo','Gangplank,Jax,Lulu,Caitlyn,Shen','Aatrox,Skarner,Karma,Ezreal,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221578421&summonerId=36990696&gameTime=1527525801'
'3221584224','Ranked Solo','Jax,Evelynn,Karthus,Kai''Sa,Alistar','Camille,Skarner,Irelia,Ezreal,Gragas','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221584224&summonerId=56951349&gameTime=1527529309'
'3221587398','Ranked Solo','Lucian,Graves,Jax,Kassadin,Morgana','Camille,Alistar,Nidalee,Vladimir,Draven','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221587398&summonerId=25260179&gameTime=1527532026'
'3221590178','Ranked Solo','Camille,Nocturne,Aurelion Sol,Kog''Maw,Tahm Kench','Sion,Graves,Lulu,Ezreal,Alistar','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221590178&summonerId=56921556&gameTime=1527527030'
'3221593723','Ranked Solo','Kennen,Graves,Talon,Kog''Maw,Soraka','Camille,Nocturne,Irelia,Jhin,Morgana','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221593723&summonerId=57541180&gameTime=1527529644'
'3221596207','Ranked Solo','Gangplank,Skarner,Irelia,Kai''Sa,Karma','Camille,Xin Zhao,Ryze,Kog''Maw,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221596207&summonerId=56951349&gameTime=1527531436'
'3221597016','Ranked Solo','Cho''Gath,Xin Zhao,Vladimir,Varus,Morgana','Irelia,Kha''Zix,Ryze,Kog''Maw,Soraka','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221597016&summonerId=57541180&gameTime=1527533040'
'3221601845','Ranked Solo','Zoe,Soraka,Ezreal,Graves,Fiora','Xin Zhao,Vladimir,Vayne,Singed,Gragas','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221601845&summonerId=57541180&gameTime=1527527286'
'3221601845','Ranked Solo','Zoe,Soraka,Ezreal,Graves,Fiora','Xin Zhao,Vladimir,Vayne,Singed,Gragas','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221601845&summonerId=57541180&gameTime=1527527286'
'3221601845','Ranked Solo','Zoe,Soraka,Ezreal,Graves,Fiora','Xin Zhao,Vladimir,Vayne,Singed,Gragas','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221601845&summonerId=56951349&gameTime=1527527286'
'3221601845','Ranked Solo','Zoe,Soraka,Ezreal,Graves,Fiora','Xin Zhao,Vladimir,Vayne,Singed,Gragas','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221601845&summonerId=56951349&gameTime=1527527286'
'3221612171','Ranked Solo','Jax,Ezreal,Malzahar,Skarner,Karma','Master Yi,Taric,Lulu,Camille,Kog''Maw','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221612171&summonerId=54692988&gameTime=1527527860'
'3221612171','Ranked Solo','Jax,Ezreal,Malzahar,Skarner,Karma','Master Yi,Taric,Lulu,Camille,Kog''Maw','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221612171&summonerId=54692988&gameTime=1527527860'
'3221612171','Ranked Solo','Jax,Ezreal,Malzahar,Skarner,Karma','Master Yi,Taric,Lulu,Camille,Kog''Maw','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221612171&summonerId=25260179&gameTime=1527527860'
'3221612171','Ranked Solo','Jax,Ezreal,Malzahar,Skarner,Karma','Master Yi,Taric,Lulu,Camille,Kog''Maw','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221612171&summonerId=25260179&gameTime=1527527860'
'3221614566','Ranked Solo','Renekton,Lee Sin,Vladimir,Varus,Braum','Ornn,Nidalee,Irelia,Jhin,Leona','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221614566&summonerId=41913808&gameTime=1527530187'
'3221614566','Ranked Solo','Renekton,Lee Sin,Vladimir,Varus,Braum','Ornn,Nidalee,Irelia,Jhin,Leona','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221614566&summonerId=41913808&gameTime=1527530187'
'3221614566','Ranked Solo','Renekton,Lee Sin,Vladimir,Varus,Braum','Ornn,Nidalee,Irelia,Jhin,Leona','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221614566&summonerId=25260179&gameTime=1527530187'
'3221614566','Ranked Solo','Renekton,Lee Sin,Vladimir,Varus,Braum','Ornn,Nidalee,Irelia,Jhin,Leona','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221614566&summonerId=25260179&gameTime=1527530187'
'3221702374','Ranked Solo','Dr. Mundo,Camille,Fizz,Kai''Sa,Brand','Rumble,Xin Zhao,Talon,Ezreal,Karma','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221702374&summonerId=56951349&gameTime=1527564060'
'3221722690','Ranked Solo','Olaf,Lee Sin,Twisted Fate,Caitlyn,Fiddlesticks','Darius,Xin Zhao,Ryze,Ashe,Morgana','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221722690&summonerId=57541180&gameTime=1527565122'
'3221751729','Ranked Solo','Vladimir,Rakan,Irelia,Ezreal,Kha''Zix','Thresh,Singed,Camille,Xayah,Lissandra','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221751729&summonerId=66800151&gameTime=1527572354'
'3221863824','Ranked Solo','Cho''Gath,Xin Zhao,Ryze,Ezreal,Alistar','Dr. Mundo,Camille,LeBlanc,Lucian,Tahm Kench','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221863824&summonerId=56921556&gameTime=1527586574'
'3221901007','Ranked Solo','Alistar,Jhin,Zoe,Irelia,Nidalee','Xin Zhao,Camille,Kog''Maw,Yasuo,Fiora','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3221901007&summonerId=56921556&gameTime=1527589671'
'3222007515','Ranked Solo','Soraka,Fizz,Caitlyn,Jax,Kled','Ezreal,Gangplank,Morgana,Skarner,Yasuo','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222007515&summonerId=56951349&gameTime=1527598129'
'3222011156','Ranked Solo','Renekton,Pantheon,Zoe,Kog''Maw,Soraka','Karthus,Nidalee,Irelia,Kai''Sa,Nautilus','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222011156&summonerId=56951349&gameTime=1527595954'
'3222103919','Ranked Solo','Gangplank,Xin Zhao,Garen,Kog''Maw,Tahm Kench','Camille,Master Yi,Taric,Ezreal,Soraka','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222103919&summonerId=57541180&gameTime=1527599705'
'3222145357','Ranked Solo','Camille,Yasuo,Soraka,Ezreal,Ryze','Morgana,Gangplank,Irelia,Nocturne,Caitlyn','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222145357&summonerId=56951349&gameTime=1527599959'
'3222307519','Ranked Solo','Karthus,Nocturne,Thresh,Caitlyn,Renekton','Camille,Kha''Zix,Aatrox,Xayah,Lissandra','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222307519&summonerId=64250795&gameTime=1527603476'
'3222370431','Ranked Solo','Leona,Ekko,Ezreal,Yasuo,Graves','Tristana,Alistar,Camille,Kha''Zix,Vladimir','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222370431&summonerId=64250795&gameTime=1527601629'
'3222414398','Ranked Solo','Darius,Camille,Fizz,Xayah,Leona','Irelia,Jax,Vladimir,Vayne,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222414398&summonerId=64250795&gameTime=1527605657'
'3222425611','Ranked Solo','Singed,Ezreal,Twisted Fate,Camille,Janna','Kalista,Lulu,Xin Zhao,Dr. Mundo,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222425611&summonerId=56951349&gameTime=1527606772'
'3222429588','Ranked Solo','Ezreal,Cho''Gath,Yasuo,Nidalee,Soraka','Singed,Jhin,Irelia,Alistar,Camille','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222429588&summonerId=56921556&gameTime=1527607402'
'3222449921','Ranked Solo','Renekton,Karma,Jhin,Graves,Vladimir','Morgana,Talon,Ornn,Fiddlesticks,Caitlyn','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222449921&summonerId=54692988&gameTime=1527607644'
'3222453739','Ranked Solo','Ezreal,Jax,Graves,Alistar,Camille','Trundle,Yasuo,Rakan,Kalista,Vladimir','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222453739&summonerId=41913808&gameTime=1527605191'
'3222475864','Ranked Solo','Ryze,Xin Zhao,Lulu,Ezreal,Rakan','Singed,Trundle,Vladimir,Tristana,Braum','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222475864&summonerId=56951349&gameTime=1527610130'
'3222485064','Ranked Solo','Fiora,Xin Zhao,LeBlanc,Ezreal,Zyra','Singed,Graves,Jayce,Xayah,Morgana','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222485064&summonerId=54692988&gameTime=1527609885'
'3222485064','Ranked Solo','Fiora,Xin Zhao,LeBlanc,Ezreal,Zyra','Singed,Graves,Jayce,Xayah,Morgana','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222485064&summonerId=54692988&gameTime=1527609885'
'3222485064','Ranked Solo','Fiora,Xin Zhao,LeBlanc,Ezreal,Zyra','Singed,Graves,Jayce,Xayah,Morgana','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222485064&summonerId=66800151&gameTime=1527609885'
'3222485064','Ranked Solo','Fiora,Xin Zhao,LeBlanc,Ezreal,Zyra','Singed,Graves,Jayce,Xayah,Morgana','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222485064&summonerId=66800151&gameTime=1527609885'
'3222491434','Ranked Solo','Taric,Master Yi,Thresh,Zoe,Jhin','Karma,Vladimir,Ezreal,Jax,Graves','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222491434&summonerId=57541180&gameTime=1527608046'
'3222498710','Ranked Solo','Karma,Ezreal,Lulu,Nidalee,Gangplank','Lucian,Kha''Zix,Alistar,Singed,Vladimir','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222498710&summonerId=56921556&gameTime=1527611295'
'3222499150','Ranked Solo','Lucian,Cassiopeia,Graves,Braum,Singed','Ezreal,Zyra,Master Yi,Taric,Fiora','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222499150&summonerId=54692988&gameTime=1527612434'
'3222499150','Ranked Solo','Lucian,Cassiopeia,Graves,Braum,Singed','Ezreal,Zyra,Master Yi,Taric,Fiora','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222499150&summonerId=54692988&gameTime=1527612434'
'3222499150','Ranked Solo','Lucian,Cassiopeia,Graves,Braum,Singed','Ezreal,Zyra,Master Yi,Taric,Fiora','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222499150&summonerId=66800151&gameTime=1527612434'
'3222499150','Ranked Solo','Lucian,Cassiopeia,Graves,Braum,Singed','Ezreal,Zyra,Master Yi,Taric,Fiora','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222499150&summonerId=66800151&gameTime=1527612434'
'3222500605','Ranked Solo','Kai''Sa,Talon,Zoe,Vladimir,Nidalee','Lulu,Kog''Maw,Trundle,Kennen,Janna','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222500605&summonerId=66800151&gameTime=1527607600'
'3222503926','Ranked Solo','Rengar,Kha''Zix,Irelia,Ezreal,Morgana','Gangplank,Skarner,LeBlanc,Kalista,Soraka','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222503926&summonerId=56921556&gameTime=1527609661'
'3222506747','Ranked Solo','Lucian,Zilean,Vladimir,Irelia,Olaf','Shen,Ezreal,Xin Zhao,Gangplank,Lulu','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222506747&summonerId=57541180&gameTime=1527610932'
'3222524821','Ranked Solo','Jhin,Xin Zhao,Vladimir,Blitzcrank,Ryze','Alistar,Olaf,Jax,Ezreal,Aurelion Sol','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222524821&summonerId=36990696&gameTime=1527614531'
'3222527465','Ranked Solo','Camille,Rammus,Twisted Fate,Varus,Thresh','Malphite,Xin Zhao,Lissandra,Kog''Maw,Alistar','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222527465&summonerId=56921556&gameTime=1527618247'
'3222531430','Ranked Solo','Tahm Kench,Lucian,Vladimir,Graves,Gnar','Irelia,Lee Sin,Alistar,Draven,Renekton','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222531430&summonerId=56921556&gameTime=1527612451'
'3222532487','Ranked Solo','Dr. Mundo,Nocturne,Lulu,Kog''Maw,Morgana','Vladimir,Camille,Irelia,Jhin,Rakan','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222532487&summonerId=56951349&gameTime=1527613756'
'3222535200','Ranked Solo','Vladimir,Graves,Soraka,Sivir,Pantheon','Xin Zhao,Fizz,Morgana,Draven,Ryze','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222535200&summonerId=57541180&gameTime=1527615567'
'3222536410','Ranked Solo','Kha''Zix,Ezreal,Lulu,Camille,Shen','Jhin,Jax,Vladimir,Brand,Nocturne','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222536410&summonerId=36990696&gameTime=1527617222'
'3222543339','Ranked Solo','Morgana,Ivern,Galio,Kog''Maw,Camille','Trundle,Yasuo,Karma,Lulu,Jhin','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222543339&summonerId=57541180&gameTime=1527613797'
'3222549705','Ranked Solo','Kled,Nami,Lucian,Nocturne,Camille','Cassiopeia,Graves,Kennen,Alistar,Ezreal','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222549705&summonerId=56921556&gameTime=1527620306'
'3222555479','Ranked Solo','Aatrox,Olaf,Irelia,Vayne,Gragas','Dr. Mundo,Skarner,Zoe,Ezreal,Taric','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222555479&summonerId=56951349&gameTime=1527615904'
'3222560338','Ranked Solo','Lulu,Kha''Zix,Karma,Xayah,Rakan','Sion,Xin Zhao,Taliyah,Jhin,Gragas','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222560338&summonerId=36990696&gameTime=1527612792'
'3222563674','Ranked Solo','Jax,Xin Zhao,Swain,Varus,Alistar','Camille,Lee Sin,Karma,Lucian,Morgana','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222563674&summonerId=56921556&gameTime=1527615153'
'3222567584','Ranked Solo','Graves,Sion,Thresh,Camille,Ezreal','Kog''Maw,Zoe,Morgana,Vladimir,Jax','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222567584&summonerId=56951349&gameTime=1527617962'
'3222568766','Ranked Solo','Urgot,Graves,Vladimir,Ezreal,Alistar','Poppy,Kha''Zix,Talon,Draven,Gragas','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222568766&summonerId=64250795&gameTime=1527620069'
'3222591143','Ranked Solo','Kog''Maw,Dr. Mundo,Trundle,Tahm Kench,Lulu','Rakan,Ezreal,Nunu & Willump,Kayle,Irelia','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222591143&summonerId=64250795&gameTime=1527622045'
'3222634388','Ranked Solo','Morgana,Garen,Graves,Illaoi,Caitlyn','Fizz,Darius,Soraka,Ezreal,Xin Zhao','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222634388&summonerId=56951349&gameTime=1527650026'
'3222639015','Ranked Solo','Karma,Dr. Mundo,Xayah,Graves,Rakan','Lulu,Xin Zhao,Ezreal,Morgana,Jax','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222639015&summonerId=64250795&gameTime=1527654237'
'3222648364','Ranked Solo','Ziggs,Singed,Skarner,Rakan,Ezreal','Kha''Zix,Xayah,Jax,Thresh,Malzahar','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222648364&summonerId=56921556&gameTime=1527653929'
'3222673926','Ranked Solo','Malzahar,Nocturne,Ezreal,Rakan,Camille','Alistar,Draven,Nidalee,Jax,Zoe','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222673926&summonerId=64250795&gameTime=1527658133'
'3222676689','Ranked Solo','Yasuo,Olaf,Vladimir,Xayah,Rakan','Braum,Xin Zhao,Singed,Kog''Maw,Lulu','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222676689&summonerId=66800151&gameTime=1527660084'
'3222680019','Ranked Solo','Illaoi,Evelynn,Lissandra,Ezreal,Nautilus','Poppy,Lee Sin,Fizz,Sivir,Rakan','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222680019&summonerId=66800151&gameTime=1527655685'
'3222689962','Ranked Solo','Gangplank,Xin Zhao,Gragas,Caitlyn,Zoe','Cassiopeia,Tahm Kench,Ezreal,Skarner,Camille','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222689962&summonerId=64250795&gameTime=1527663380'
'3222690711','Ranked Solo','Camille,Graves,Lissandra,Caitlyn,Bard','Singed,Kha''Zix,LeBlanc,Ezreal,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222690711&summonerId=64250795&gameTime=1527656513'
'3222697225','Ranked Solo','Malzahar,Graves,Caitlyn,Jax,Janna','Xin Zhao,Camille,Xayah,Alistar,Twisted Fate','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222697225&summonerId=64250795&gameTime=1527660822'
'3222698243','Ranked Solo','Soraka,Jax,Poppy,Ezreal,Zyra','Lulu,Morgana,Skarner,Camille,Caitlyn','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222698243&summonerId=66800151&gameTime=1527662238'
'3222698868','Ranked Solo','Jax,Jhin,LeBlanc,Camille,Tahm Kench','Kha''Zix,Ahri,Caitlyn,Morgana,Vladimir','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222698868&summonerId=56921556&gameTime=1527662080'
'3222702680','Ranked Solo','Vladimir,Xin Zhao,Yasuo,Kog''Maw,Janna','Singed,Graves,Fizz,Varus,Morgana','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222702680&summonerId=66800151&gameTime=1527658428'
'3222705837','Ranked Solo','Camille,Jhin,Ahri,Jax,Karma','Vladimir,Morgana,Caitlyn,Irelia,Xin Zhao','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222705837&summonerId=56921556&gameTime=1527660235'
'3222714797','Ranked Solo','Graves,Caitlyn,Vladimir,Morgana,Yasuo','Darius,Karma,Jax,Ezreal,Irelia','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222714797&summonerId=64250795&gameTime=1527659484'
'3222763202','Ranked Solo','Gangplank,Nidalee,Irelia,Kog''Maw,Alistar','Jax,Master Yi,Taric,Ezreal,Shen','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222763202&summonerId=36990696&gameTime=1527666019'
'3222774348','Ranked Solo','Jax,Graves,Lulu,Lucian,Braum','Aatrox,Lee Sin,Talon,Kai''Sa,Karma','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222774348&summonerId=56921556&gameTime=1527669476'
'3222787913','Ranked Solo','Singed,Nidalee,Lulu,Lucian,Thresh','Irelia,Graves,LeBlanc,Ashe,Tahm Kench','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222787913&summonerId=56921556&gameTime=1527671949'
'3222787913','Ranked Solo','Singed,Nidalee,Lulu,Lucian,Thresh','Irelia,Graves,LeBlanc,Ashe,Tahm Kench','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222787913&summonerId=56921556&gameTime=1527671949'
'3222787913','Ranked Solo','Singed,Nidalee,Lulu,Lucian,Thresh','Irelia,Graves,LeBlanc,Ashe,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222787913&summonerId=25260179&gameTime=1527671949'
'3222787913','Ranked Solo','Singed,Nidalee,Lulu,Lucian,Thresh','Irelia,Graves,LeBlanc,Ashe,Tahm Kench','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222787913&summonerId=25260179&gameTime=1527671949'
'3222849610','Ranked Solo','Camille,Lee Sin,Lissandra,Xayah,Rakan','Jax,Kha''Zix,Ryze,Kai''Sa,Leona','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222849610&summonerId=64250795&gameTime=1527676142'
'3222858350','Ranked Solo','Dr. Mundo,Xin Zhao,Zoe,Tristana,Tahm Kench','Gnar,Olaf,Malzahar,Ezreal,Alistar','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222858350&summonerId=25260179&gameTime=1527676061'
'3222903830','Ranked Solo','Ornn,Nocturne,Aurelion Sol,Xayah,Morgana','Dr. Mundo,Trundle,Ryze,Ezreal,Soraka','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3222903830&summonerId=64250795&gameTime=1527678384'
'3223019329','Ranked Solo','Singed,Ezreal,Lulu,Xin Zhao,Alistar','Lucian,Trundle,Jax,Twisted Fate,Soraka','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3223019329&summonerId=56921556&gameTime=1527686025'
'3223040134','Ranked Solo','Alistar,Camille,Graves,Karma,Kai''Sa','Taric,Morgana,Ezreal,Master Yi,Ornn','1','http://www.op.gg/summoner/matches/ajax/detail/gameId=3223040134&summonerId=66800151&gameTime=1527685602'
'3223046608','Ranked Solo','Graves,Kai''Sa,Yasuo,Alistar,Dr. Mundo','Lucian,Singed,Skarner,Irelia,Janna','0','http://www.op.gg/summoner/matches/ajax/detail/gameId=3223046608&summonerId=41913808&gameTime=1527689346'
