url,two,one,oneTeam,result,twoTeam
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332769870&summonerId=74750546&gameTime=1536149795,(Red Team),(Blue Team),"Tristana,Galio,Gragas,Gangplank,Taliyah",Victory,"Katarina,Nidalee,Kai'Sa,Pyke,Fiora"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332721476&summonerId=74750546&gameTime=1536144480,(Blue Team),(Red Team),"Ashe,Rakan,Malphite,Xin Zhao,Lissandra",Defeat,"Galio,Kai'Sa,Jayce,Shen,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332978294&summonerId=74750546&gameTime=1536161220,(Blue Team),(Red Team),"Kai'Sa,Gragas,Camille,Irelia,Pyke",Victory,"Swain,Vayne,Xin Zhao,Jax,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332501023&summonerId=74750546&gameTime=1536128251,(Red Team),(Blue Team),"Irelia,Tahm Kench,Poppy,Aatrox,Orianna",Defeat,"Varus,Ryze,Jayce,Braum,Kayn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332656291&summonerId=74750546&gameTime=1536143075,(Blue Team),(Red Team),"Dr. Mundo,Graves,Galio,Xayah,Pyke",Victory,"Fiora,Gragas,Irelia,Yasuo,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331855820&summonerId=74750546&gameTime=1536074166,(Blue Team),(Red Team),"Aatrox,Nidalee,Irelia,Varus,Morgana",Victory,"Ryze,Gragas,Poppy,Ezreal,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3239769978&summonerId=66800151&gameTime=1528873920,(Red Team),(Blue Team),"Lulu,Xin Zhao,Jayce,Yasuo,Fiddlesticks",Victory,"Zoe,Shen,Soraka,Pantheon,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331489143&summonerId=74750546&gameTime=1536058689,(Blue Team),(Red Team),"Ezreal,Renekton,Taliyah,Tahm Kench,Jayce",Defeat,"Olaf,Varus,Urgot,Akali,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331584563&summonerId=74750546&gameTime=1536063205,(Blue Team),(Red Team),"Aatrox,Lee Sin,Ryze,Ezreal,Braum",Victory,"Warwick,Taliyah,Fizz,Vayne,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331340940&summonerId=74750546&gameTime=1536042288,(Red Team),(Blue Team),"Jax,Graves,Aatrox,Kai'Sa,Braum",Defeat,"Quinn,Xin Zhao,Ekko,Yasuo,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331289318&summonerId=74750546&gameTime=1536039983,(Blue Team),(Red Team),"Gnar,Xin Zhao,Irelia,Miss Fortune,Brand",Defeat,"Akali,Lee Sin,Aatrox,Kai'Sa,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331292439&summonerId=74750546&gameTime=1536034992,(Blue Team),(Red Team),"Yasuo,Gragas,Xerath,Rengar,Alistar",Victory,"Kai'Sa,Syndra,Xin Zhao,Illaoi,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331343911&summonerId=74750546&gameTime=1536043967,(Red Team),(Blue Team),"Xayah,Yasuo,Gangplank,Shen,Camille",Defeat,"Irelia,Fiora,Taliyah,Heimerdinger,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331311554&summonerId=74750546&gameTime=1536037727,(Blue Team),(Red Team),"Yasuo,Gragas,Jax,Vladimir,Lee Sin",Defeat,"Graves,Urgot,Thresh,Ryze,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3317320429&summonerId=56921556&gameTime=1534960073,(Blue Team),(Red Team),"Aatrox,Pyke,Gragas,Kai'Sa,Renekton",Victory,"Irelia,Shen,Malphite,Camille,Varus"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3317087049&summonerId=56921556&gameTime=1534945306,(Red Team),(Blue Team),"Garen,Camille,Irelia,Jinx,Tahm Kench",Victory,"Jax,Pantheon,LeBlanc,Kennen,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3331537230&summonerId=74750546&gameTime=1536061281,(Red Team),(Blue Team),"Ezreal,Akali,Twisted Fate,Vel'Koz,Camille",Defeat,"Yasuo,Urgot,Ahri,Xin Zhao,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3315035327&summonerId=56921556&gameTime=1534773548,(Blue Team),(Red Team),"Zac,Twitch,Xayah,Miss Fortune,Katarina",Defeat,"Garen,Yasuo,Vel'Koz,Zed,Illaoi"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3310392281&summonerId=56921556&gameTime=1534427068,(Blue Team),(Red Team),"Kai'Sa,Camille,Kassadin,Gangplank,Pyke",Victory,"LeBlanc,Tahm Kench,Cho'Gath,Varus,Rek'Sai"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3317267957&summonerId=56921556&gameTime=1534957932,(Blue Team),(Red Team),"Syndra,Tristana,Blitzcrank,Ekko,Camille",Victory,"Miss Fortune,Thresh,Xin Zhao,Jarvan IV,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309809005&summonerId=56921556&gameTime=1534401414,(Blue Team),(Red Team),"LeBlanc,Gragas,Jax,Tristana,Pantheon",Defeat,"Kai'Sa,Lee Sin,Tryndamere,Jayce,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3310360852&summonerId=56921556&gameTime=1534424383,(Blue Team),(Red Team),"Hecarim,Camille,Orianna,Kai'Sa,Fiddlesticks",Defeat,"Fiora,Jax,LeBlanc,Ezreal,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3333232961&summonerId=74750546&gameTime=1536212282,(Red Team),(Blue Team),"Poppy,Gragas,Kassadin,Ashe,Braum",Defeat,"Irelia,Camille,Zoe,Ezreal,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309456918&summonerId=56921556&gameTime=1534350248,(Blue Team),(Red Team),"Camille,Lucian,Ahri,Nami,Xin Zhao",Victory,"Jayce,Pantheon,Taliyah,Kai'Sa,Lulu"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309523567&summonerId=56921556&gameTime=1534355213,(Blue Team),(Red Team),"Varus,Ahri,Aatrox,Zac,Nami",Defeat,"Sivir,Zed,Taliyah,Shen,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309493277&summonerId=56921556&gameTime=1534348697,(Blue Team),(Red Team),"Nidalee,Kai'Sa,Ahri,Morgana,Aatrox",Defeat,"Kennen,Alistar,Orianna,Jinx,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307378390&summonerId=56921556&gameTime=1534228770,(Blue Team),(Red Team),"Malphite,Taliyah,Zoe,Ezreal,Blitzcrank",Victory,"Darius,Nidalee,Katarina,Kai'Sa,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3315041516&summonerId=56921556&gameTime=1534772711,(Red Team),(Blue Team),"Rengar,Irelia,Master Yi,Maokai,Jhin",Defeat,"Alistar,Ziggs,Viktor,Pyke,Wukong"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307028141&summonerId=56921556&gameTime=1534178701,(Blue Team),(Red Team),"Jayce,Graves,Malzahar,Jinx,Gragas",Defeat,"Dr. Mundo,Taliyah,Ziggs,Jhin,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309520088&summonerId=56921556&gameTime=1534352404,(Blue Team),(Red Team),"Fiora,Xin Zhao,Ahri,Lucian,Braum",Defeat,"Camille,Taliyah,Katarina,Varus,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309409292&summonerId=56921556&gameTime=1534347496,(Blue Team),(Red Team),"Fiora,Skarner,LeBlanc,Kai'Sa,Rakan",Defeat,"Camille,Gragas,Yasuo,Jhin,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309341107&summonerId=56921556&gameTime=1534338956,(Red Team),(Blue Team),"Kai'Sa,Ryze,Alistar,Lee Sin,Zoe",Defeat,"Xin Zhao,Jhin,Tahm Kench,Akali,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306447142&summonerId=56921556&gameTime=1534138584,(Blue Team),(Red Team),"Lee Sin,Kai'Sa,Zoe,Pyke,Camille",Victory,"Leona,Nunu & Willump,Quinn,Mordekaiser,Talon"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309794715&summonerId=56921556&gameTime=1534399555,(Blue Team),(Red Team),"Aatrox,Vladimir,Pantheon,Rek'Sai,Morgana",Victory,"Gragas,Fiora,Soraka,Azir,Swain"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3314385026&summonerId=25260179&gameTime=1534694593,(Blue Team),(Red Team),"Galio,Jhin,Alistar,Olaf,Sion",Victory,"Talon,Taliyah,Aatrox,Ezreal,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306493382&summonerId=56921556&gameTime=1534141978,(Blue Team),(Red Team),"Camille,Pantheon,Syndra,Kai'Sa,Tahm Kench",Victory,"Jayce,Trundle,Zoe,Varus,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306662251&summonerId=56921556&gameTime=1534151817,(Red Team),(Blue Team),"Yasuo,Lucian,Graves,Alistar,Olaf",Victory,"LeBlanc,Taliyah,Gragas,Aatrox,Tristana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238459572&summonerId=66800151&gameTime=1528805440,(Blue Team),(Red Team),"Evelynn,Cassiopeia,Singed,Nautilus,Swain",Victory,"Twitch,Kassadin,Darius,Sion,Kennen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238176428&summonerId=66800151&gameTime=1528780388,(Red Team),(Blue Team),"Rumble,Rakan,Xayah,Graves,Swain",Defeat,"Leona,Xin Zhao,Vladimir,Ezreal,Lulu"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238452397&summonerId=66800151&gameTime=1528803900,(Blue Team),(Red Team),"Cassiopeia,Nocturne,Fiddlesticks,Aatrox,Ezreal",Victory,"Morgana,Ryze,Xin Zhao,Ornn,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238241323&summonerId=66800151&gameTime=1528784205,(Blue Team),(Red Team),"Soraka,Lulu,Gangplank,Trundle,Lucian",Defeat,"Fiddlesticks,Dr. Mundo,Mordekaiser,Nunu & Willump,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238188669&summonerId=66800151&gameTime=1528782492,(Blue Team),(Red Team),"Ryze,Ezreal,Nidalee,Renekton,Gragas",Victory,"Aatrox,Pyke,Skarner,Vladimir,Mordekaiser"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238039329&summonerId=66800151&gameTime=1528739257,(Red Team),(Blue Team),"Irelia,Thresh,Swain,Nocturne,Vladimir",Victory,"Aatrox,Renekton,Nidalee,Pyke,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238377598&summonerId=66800151&gameTime=1528801214,(Blue Team),(Red Team),"Braum,Xin Zhao,Swain,Irelia,Ryze",Victory,"Thresh,Jayce,Poppy,Vladimir,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238093823&summonerId=66800151&gameTime=1528744310,(Blue Team),(Red Team),"Jax,Graves,Ryze,Swain,Janna",Victory,"Aatrox,Taliyah,Malzahar,Ziggs,Bard"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238212308&summonerId=66800151&gameTime=1528778259,(Red Team),(Blue Team),"Singed,Taliyah,Jayce,Vladimir,Fiddlesticks",Victory,"Swain,Xin Zhao,Lulu,Kennen,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238024022&summonerId=66800151&gameTime=1528735605,(Blue Team),(Red Team),"Aatrox,Xin Zhao,LeBlanc,Lucian,Fiddlesticks",Defeat,"Vladimir,Graves,Lissandra,Yasuo,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238037955&summonerId=66800151&gameTime=1528736690,(Blue Team),(Red Team),"Ryze,Aatrox,Graves,Lucian,Pantheon",,"Rakan,Zoe,Taliyah,Jax,Swain"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237103721&summonerId=66800151&gameTime=1528652722,(Red Team),(Blue Team),"Zoe,Gangplank,Nidalee,Ezreal,Lulu",Defeat,"Graves,Blitzcrank,Miss Fortune,Irelia,Aurelion Sol"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237857974&summonerId=66800151&gameTime=1528722977,(Blue Team),(Red Team),"Darius,Taliyah,Karthus,Lucian,Fiddlesticks",Victory,"Aatrox,Elise,Talon,Yasuo,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237096974&summonerId=66800151&gameTime=1528654417,(Blue Team),(Red Team),"Lulu,Pantheon,Irelia,Vladimir,Braum",Defeat,"Darius,Graves,Ryze,Yasuo,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238170865&summonerId=66800151&gameTime=1528775108,(Red Team),(Blue Team),"Singed,Nocturne,Irelia,Mordekaiser,Soraka",Victory,"Gangplank,Trundle,Zoe,Kai'Sa,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3299188074&summonerId=36990696&gameTime=1533634459,(Blue Team),(Red Team),"Orianna,Ezreal,Xin Zhao,Tahm Kench,Talon",Victory,"Rengar,Zoe,Yasuo,Pyke,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237005506&summonerId=66800151&gameTime=1528644432,(Blue Team),(Red Team),"Renekton,Karthus,Braum,Nunu & Willump,Lucian",Defeat,"Camille,Irelia,Urgot,Brand,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3299061239&summonerId=36990696&gameTime=1533626005,(Red Team),(Blue Team),"Taliyah,Kai'Sa,Pyke,Camille,Twisted Fate",Defeat,"Caitlyn,Jayce,Gragas,Akali,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237091209&summonerId=66800151&gameTime=1528650097,(Red Team),(Blue Team),"Jax,Taliyah,Soraka,Vladimir,Gnar",Defeat,"Master Yi,Kai'Sa,Warwick,Taric,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3299013694&summonerId=36990696&gameTime=1533623572,(Blue Team),(Red Team),"Illaoi,Trundle,Yasuo,Vladimir,Braum",Defeat,"Gangplank,Graves,Fizz,Kai'Sa,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3236958464&summonerId=66800151&gameTime=1528641787,(Red Team),(Blue Team),"LeBlanc,Lucian,Riven,Nocturne,Morgana",Defeat,"Gangplank,Graves,Cassiopeia,Fiddlesticks,Zed"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3238111687&summonerId=66800151&gameTime=1528741877,(Red Team),(Blue Team),"LeBlanc,Nocturne,Ezreal,Alistar,Singed",Victory,"Morgana,Xin Zhao,Lucian,Lulu,Renekton"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298688421&summonerId=36990696&gameTime=1533578721,(Red Team),(Blue Team),"Gnar,Kindred,LeBlanc,Jax,Rakan",Defeat,"Jayce,Gragas,Akali,Yasuo,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298763865&summonerId=36990696&gameTime=1533584238,(Blue Team),(Red Team),"Camille,Taliyah,Orianna,Varus,Morgana",Victory,"Cho'Gath,Graves,Ryze,Kai'Sa,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298713528&summonerId=36990696&gameTime=1533575818,(Blue Team),(Red Team),"Jhin,Kindred,Zilean,Akali,Darius",Victory,"Kai'Sa,Irelia,Tahm Kench,Orianna,Nidalee"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298741489&summonerId=36990696&gameTime=1533581436,(Red Team),(Blue Team),"Renekton,Nidalee,Twisted Fate,Yasuo,Gragas",Victory,"Garen,Evelynn,Talon,Varus,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297847390&summonerId=36990696&gameTime=1533541305,(Red Team),(Blue Team),"Jhin,Alistar,Lee Sin,Twisted Fate,Renekton",Defeat,"Irelia,Kennen,Kai'Sa,Pyke,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3237196478&summonerId=66800151&gameTime=1528689000,(Red Team),(Blue Team),"Nunu & Willump,Karthus,Darius,Alistar,Vayne",Victory,"Graves,Syndra,Volibear,Vladimir,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297850788&summonerId=36990696&gameTime=1533538973,(Red Team),(Blue Team),"Lee Sin,Twisted Fate,Miss Fortune,Leona,Jarvan IV",Defeat,"Rakan,Rengar,Orianna,Ryze,Swain"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297534513&summonerId=36990696&gameTime=1533499232,(Blue Team),(Red Team),"Gnar,Kindred,Malzahar,Ezreal,Zilean",Defeat,"Camille,Sejuani,Nocturne,Karma,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298473988&summonerId=36990696&gameTime=1533560605,(Red Team),(Blue Team),"Yasuo,Singed,Trundle,Varus,Rakan",Defeat,"Ezreal,Xin Zhao,Zilean,Orianna,Ornn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297461149&summonerId=36990696&gameTime=1533489709,(Blue Team),(Red Team),"Ashe,Nocturne,Zilean,Gangplank,Lissandra",Victory,"Trundle,Yasuo,Rakan,Vel'Koz,Gnar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297456698&summonerId=36990696&gameTime=1533491416,(Blue Team),(Red Team),"Renekton,Kindred,Kai'Sa,Lissandra,Alistar",Defeat,"Irelia,Cassiopeia,Akali,Pyke,Olaf"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3297468398&summonerId=36990696&gameTime=1533493483,(Red Team),(Blue Team),"Ryze,Skarner,Vel'Koz,Camille,Shen",Defeat,"Jax,Tahm Kench,Fizz,Kai'Sa,Evelynn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3298424630&summonerId=36990696&gameTime=1533559064,(Red Team),(Blue Team),"Gragas,Kindred,Aatrox,Xayah,Rakan",Defeat,"LeBlanc,Rumble,Alistar,Kai'Sa,Trundle"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3296094725&summonerId=36990696&gameTime=1533407045,(Red Team),(Blue Team),"Poppy,Camille,Ryze,Ezreal,Pyke",Victory,"Cho'Gath,Taliyah,Jayce,Miss Fortune,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3296061370&summonerId=36990696&gameTime=1533405204,(Red Team),(Blue Team),"Pantheon,Evelynn,Twisted Fate,Ezreal,Pyke",Victory,"Gnar,Graves,LeBlanc,Kai'Sa,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277703384&summonerId=64250795&gameTime=1532023774,(Blue Team),(Red Team),"Ryze,Karthus,Kindred,Gragas,Irelia",Defeat,"Ashe,Gangplank,Pyke,LeBlanc,Xin Zhao"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3278582783&summonerId=64250795&gameTime=1532093856,(Blue Team),(Red Team),"Vladimir,Kindred,Yasuo,Xayah,Rakan",Defeat,"Poppy,Xin Zhao,Darius,Orianna,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3279465119&summonerId=64250795&gameTime=1532172827,(Blue Team),(Red Team),"Kindred,Ezreal,Rakan,Camille,Vladimir",Defeat,"Irelia,Alistar,Nasus,Karthus,Nidalee"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277613659&summonerId=64250795&gameTime=1532012669,(Red Team),(Blue Team),"Gangplank,Kindred,Galio,Lucian,Rakan",Defeat,"Ryze,Taliyah,Darius,Ezreal,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277486834&summonerId=64250795&gameTime=1532007367,(Red Team),(Blue Team),"Gangplank,Camille,Orianna,Yasuo,Shen",Defeat,"Ryze,Lee Sin,Zoe,Irelia,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277679693&summonerId=64250795&gameTime=1532020618,(Red Team),(Blue Team),"Riven,Taliyah,Irelia,Kai'Sa,Morgana",Victory,"Darius,Evelynn,Yasuo,Ashe,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277672938&summonerId=64250795&gameTime=1532017845,(Red Team),(Blue Team),"Evelynn,Hecarim,Zilean,Janna,Lucian",Defeat,"Lulu,Karthus,Jhin,Rengar,Warwick"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3296121374&summonerId=36990696&gameTime=1533411117,(Red Team),(Blue Team),"Camille,Kassadin,Tahm Kench,Jayce,Vladimir",Victory,"Tristana,Swain,Rakan,Orianna,Nocturne"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277430706&summonerId=64250795&gameTime=1532002123,(Blue Team),(Red Team),"Aatrox,Camille,Rumble,Lucian,Morgana",Victory,"Jarvan IV,Kindred,Katarina,Ryze,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277346446&summonerId=64250795&gameTime=1531996012,(Blue Team),(Red Team),"Morgana,Dr. Mundo,Camille,Orianna,Irelia",Defeat,"Corki,Ezreal,Gragas,Gangplank,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277056344&summonerId=64250795&gameTime=1531993165,(Blue Team),(Red Team),"Jayce,Taliyah,Pyke,Lucian,Kennen",Defeat,"Xin Zhao,Gragas,Ahri,Gnar,Orianna"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277423131&summonerId=64250795&gameTime=1531998759,(Red Team),(Blue Team),"Talon,Yasuo,Nocturne,Gragas,Darius",Defeat,"Vladimir,Swain,Irelia,Shen,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277333392&summonerId=64250795&gameTime=1531994584,(Red Team),(Blue Team),"Lucian,Lee Sin,Irelia,Morgana,Camille",Victory,"Orianna,Xayah,Rakan,Gragas,Gangplank"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276914734&summonerId=64250795&gameTime=1531982593,(Red Team),(Blue Team),"Kled,Graves,Pyke,Gragas,Orianna",Victory,"Karthus,Taliyah,Rakan,Irelia,Kennen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277510128&summonerId=64250795&gameTime=1532005076,(Red Team),(Blue Team),"Lucian,Vladimir,Talon,Alistar,Skarner",Defeat,"Gragas,Ryze,Braum,Kindred,Zoe"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277032638&summonerId=64250795&gameTime=1531990160,(Blue Team),(Red Team),"Kindred,Gragas,Swain,Kennen,LeBlanc",Defeat,"Quinn,Lucian,Braum,Camille,Kassadin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276856019&summonerId=64250795&gameTime=1531976969,(Blue Team),(Red Team),"Kennen,Camille,LeBlanc,Aatrox,Leona",Defeat,"Darius,Xin Zhao,Jayce,Vladimir,Soraka"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276735192&summonerId=64250795&gameTime=1531934671,(Red Team),(Blue Team),"Nami,Lucian,Taliyah,Yasuo,Renekton",Defeat,"Orianna,Darius,Braum,Aatrox,Nidalee"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276719270&summonerId=64250795&gameTime=1531938473,(Red Team),(Blue Team),"Graves,Lucian,Taliyah,Alistar,Aatrox",Defeat,"Elise,Yasuo,Gragas,Pyke,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277084119&summonerId=41913808&gameTime=1531992039,(Blue Team),(Red Team),"Aatrox,Ahri,Fiddlesticks,Graves,Karthus",Victory,"Jayce,Pyke,Jhin,Gragas,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276948042&summonerId=41913808&gameTime=1531987610,(Blue Team),(Red Team),"Camille,Aatrox,Renekton,Leona,Draven",Defeat,"LeBlanc,Rakan,Rengar,Ezreal,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276859096&summonerId=64250795&gameTime=1531979482,(Red Team),(Blue Team),"Gragas,Kindred,Ryze,Vladimir,Pyke",Defeat,"Camille,Lee Sin,Zoe,Lucian,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276732190&summonerId=64250795&gameTime=1531933044,(Red Team),(Blue Team),"Camille,Ryze,Yasuo,Kennen,Poppy",Victory,"Ezreal,Kindred,Darius,Fiddlesticks,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276725317&summonerId=41913808&gameTime=1531936314,(Blue Team),(Red Team),"Fiddlesticks,Taliyah,Malzahar,Yasuo,Ryze",Defeat,"Pyke,LeBlanc,Kindred,Kai'Sa,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276863712&summonerId=41913808&gameTime=1531975850,(Blue Team),(Red Team),"Rumble,Lee Sin,Yasuo,Ezreal,Janna",Defeat,"Kennen,Xin Zhao,Swain,Kog'Maw,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276732190&summonerId=41913808&gameTime=1531933044,(Blue Team),(Red Team),"Ezreal,Kindred,Darius,Fiddlesticks,Vladimir",Defeat,"Camille,Ryze,Yasuo,Kennen,Poppy"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276699411&summonerId=41913808&gameTime=1531938676,(Blue Team),(Red Team),"Vladimir,Rakan,Camille,Yasuo,Gragas",Victory,"Talon,Lulu,Darius,Swain,Zac"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3277030377&summonerId=41913808&gameTime=1531989388,(Blue Team),(Red Team),"Aatrox,Taliyah,LeBlanc,Darius,Alistar",Defeat,"Kennen,Kindred,Yasuo,Karthus,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3313086907&summonerId=25260179&gameTime=1534615104,(Blue Team),(Red Team),"Lee Sin,Kai'Sa,Mordekaiser,Teemo,Illaoi",Defeat,"Soraka,Jhin,LeBlanc,Akali,Evelynn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276597272&summonerId=41913808&gameTime=1531925907,(Blue Team),(Red Team),"Kled,Taliyah,Yasuo,Lucian,Alistar",Defeat,"Tryndamere,Xin Zhao,Irelia,Kai'Sa,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276648874&summonerId=41913808&gameTime=1531930794,(Blue Team),(Red Team),"Swain,Camille,Jayce,Vladimir,Fiddlesticks",Defeat,"Irelia,Rakan,Yasuo,Brand,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276220365&summonerId=41913808&gameTime=1531887211,(Blue Team),(Red Team),"Jayce,Morgana,Taliyah,Nocturne,Fiora",,"Alistar,Gragas,Ezreal,Kled,Kindred"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276344857&summonerId=41913808&gameTime=1531906740,(Blue Team),(Red Team),"Kindred,Karthus,Swain,Gangplank,Gragas",Defeat,"Irelia,Vladimir,Jhin,Soraka,Trundle"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3276369872&summonerId=41913808&gameTime=1531909244,(Red Team),(Blue Team),"Swain,Ekko,Xin Zhao,Pyke,Gangplank",Defeat,"Poppy,Nocturne,Fiddlesticks,Ezreal,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3275709335&summonerId=41913808&gameTime=1531853027,(Blue Team),(Red Team),"Ryze,Graves,Swain,Lucian,Rakan",Defeat,"Gangplank,Evelynn,Irelia,Viktor,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3275313069&summonerId=41913808&gameTime=1531815595,(Blue Team),(Red Team),"Garen,Taliyah,Talon,Morgana,Lucian",Victory,"Nidalee,Kled,Rakan,Ekko,Irelia"
