"gameid","gametype","blue","red","resulta","url","SPLIT_STR(blue,',', 1)","SPLIT_STR(blue,',', 2)","SPLIT_STR(blue,',', 3)","SPLIT_STR(blue,',', 4)","SPLIT_STR(blue,',', 5)","SPLIT_STR(red,',',1)","SPLIT_STR(red,',',2)","SPLIT_STR(red,',',3)","SPLIT_STR(red,',',4)","SPLIT_STR(red,',',5)"
"3310952231","Ranked Solo","Singed,Gragas,Ryze,Ezreal,Pyke","Tryndamere,Evelynn,Veigar,Kai'Sa,Soraka","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3310952231&summonerId=36990696&gameTime=1534498417","Singed","Gragas","Ryze","Ezreal","Pyke","Tryndamere","Evelynn","Veigar","Kai'Sa","Soraka"
"3310952231","Ranked Solo","Singed,Gragas,Ryze,Ezreal,Pyke","Tryndamere,Evelynn,Veigar,Kai'Sa,Soraka","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3310952231&summonerId=36990696&gameTime=1534498417","Singed","Gragas","Ryze","Ezreal","Pyke","Tryndamere","Evelynn","Veigar","Kai'Sa","Soraka"
"3310952904","Ranked Solo","Kindred,Ryze,Pyke,Ezreal,Urgot","Vayne,Alistar,Akali,Gangplank,Graves","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3310952904&summonerId=64250795&gameTime=1534497430","Kindred","Ryze","Pyke","Ezreal","Urgot","Vayne","Alistar","Akali","Gangplank","Graves"
"3310956141","Ranked Solo","Yasuo,Trundle,Akali,Kai'Sa,Morgana","Gangplank,Kindred,Aatrox,Ezreal,Thresh","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3310956141&summonerId=64250795&gameTime=1534499602","Yasuo","Trundle","Akali","Kai'Sa","Morgana","Gangplank","Kindred","Aatrox","Ezreal","Thresh"
"3311031542","Ranked Solo","Ezreal,Kindred,Rakan,Aatrox,Twisted Fate","Xin Zhao,Taliyah,Miss Fortune,Alistar,Poppy","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311031542&summonerId=64250795&gameTime=1534501812","Ezreal","Kindred","Rakan","Aatrox","Twisted Fate","Xin Zhao","Taliyah","Miss Fortune","Alistar","Poppy"
"3311047224","Ranked Solo","Ryze,Shen,Gangplank,Lee Sin,Jhin","Kai'Sa,Irelia,Gragas,Aatrox,Janna","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311047224&summonerId=64250795&gameTime=1534506629","Ryze","Shen","Gangplank","Lee Sin","Jhin","Kai'Sa","Irelia","Gragas","Aatrox","Janna"
"3311168613","Ranked Solo","Taliyah,Irelia,Pyke,Jhin,Fizz","Ezreal,Soraka,Darius,Graves,Vel'Koz","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311168613&summonerId=64250795&gameTime=1534509016","Taliyah","Irelia","Pyke","Jhin","Fizz","Ezreal","Soraka","Darius","Graves","Vel'Koz"
"3311452268","Ranked Solo","Shen,Gangplank,Katarina,Ezreal,Taliyah","Jayce,Camille,Galio,Pyke,Kai'Sa","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311452268&summonerId=64250795&gameTime=1534511849","Shen","Gangplank","Katarina","Ezreal","Taliyah","Jayce","Camille","Galio","Pyke","Kai'Sa"
"3311556708","Ranked Solo","Alistar,Rengar,LeBlanc,Fiora,Varus","Aatrox,Swain,Lucian,Kindred,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311556708&summonerId=41913808&gameTime=1534516497","Alistar","Rengar","LeBlanc","Fiora","Varus","Aatrox","Swain","Lucian","Kindred","Gragas"
"3311622390","Ranked Solo","Shen,Kindred,Ryze,Rumble,Ezreal","Gragas,Zoe,Vladimir,Gangplank,Olaf","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311622390&summonerId=41913808&gameTime=1534518997","Shen","Kindred","Ryze","Rumble","Ezreal","Gragas","Zoe","Vladimir","Gangplank","Olaf"
"3311634853","Ranked Solo","Kai'Sa,Aatrox,Xin Zhao,Lissandra,Alistar","Syndra,Ezreal,Yasuo,Shen,Lee Sin","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311634853&summonerId=41913808&gameTime=1534520992","Kai'Sa","Aatrox","Xin Zhao","Lissandra","Alistar","Syndra","Ezreal","Yasuo","Shen","Lee Sin"
"3311688244","Ranked Solo","Pyke,Katarina,Ezreal,Graves,Aurelion Sol","Poppy,Lee Sin,Xerath,Yasuo,Irelia","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311688244&summonerId=41913808&gameTime=1534526147","Pyke","Katarina","Ezreal","Graves","Aurelion Sol","Poppy","Lee Sin","Xerath","Yasuo","Irelia"
"3311690533","Ranked Solo","Akali,Lee Sin,Lissandra,Sivir,Morgana","Fizz,Jarvan IV,Rumble,Ezreal,Blitzcrank","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311690533&summonerId=41913808&gameTime=1534523685","Akali","Lee Sin","Lissandra","Sivir","Morgana","Fizz","Jarvan IV","Rumble","Ezreal","Blitzcrank"
"3311777227","Ranked Solo","Ezreal,Morgana,Trundle,Ryze,Gangplank","Xin Zhao,Jhin,Syndra,Shen,Rakan","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311777227&summonerId=25260179&gameTime=1534529981","Ezreal","Morgana","Trundle","Ryze","Gangplank","Xin Zhao","Jhin","Syndra","Shen","Rakan"
"3311779866","Ranked Solo","Alistar,Jax,Yasuo,Kindred,Lulu","Xin Zhao,Ezreal,Karma,Akali,Ryze","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3311779866&summonerId=25260179&gameTime=1534531475","Alistar","Jax","Yasuo","Kindred","Lulu","Xin Zhao","Ezreal","Karma","Akali","Ryze"
"3312038251","Ranked Solo","Gangplank,Gragas,Talon,Kai'Sa,Soraka","Cho'Gath,Lee Sin,Akali,Jayce,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312038251&summonerId=25260179&gameTime=1534573290","Gangplank","Gragas","Talon","Kai'Sa","Soraka","Cho'Gath","Lee Sin","Akali","Jayce","Alistar"
"3312124920","Ranked Solo","Kai'Sa,Morgana,Ryze,Nidalee,Akali","Swain,Cassiopeia,Fiddlesticks,Skarner,Tryndamere","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312124920&summonerId=25260179&gameTime=1534574937","Kai'Sa","Morgana","Ryze","Nidalee","Akali","Swain","Cassiopeia","Fiddlesticks","Skarner","Tryndamere"
"3312170531","Ranked Solo","Kennen,Nidalee,Yasuo,Kai'Sa,Morgana","Tryndamere,Aatrox,Ryze,Irelia,Shen","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312170531&summonerId=25260179&gameTime=1534577452","Kennen","Nidalee","Yasuo","Kai'Sa","Morgana","Tryndamere","Aatrox","Ryze","Irelia","Shen"
"3312362614","Ranked Solo","Fizz,Tahm Kench,Jhin,Gragas,Kindred","Kai'Sa,Taliyah,Syndra,Alistar,Quinn","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312362614&summonerId=25260179&gameTime=1534588906","Fizz","Tahm Kench","Jhin","Gragas","Kindred","Kai'Sa","Taliyah","Syndra","Alistar","Quinn"
"3312391106","Ranked Solo","Akali,Kai'Sa,Jayce,Braum,Camille","Yasuo,Ornn,Twisted Fate,Graves,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312391106&summonerId=25260179&gameTime=1534591602","Akali","Kai'Sa","Jayce","Braum","Camille","Yasuo","Ornn","Twisted Fate","Graves","Gragas"
"3312440543","Ranked Solo","Rakan,Olaf,Akali,Aurelion Sol,Kai'Sa","Galio,Shen,Camille,Miss Fortune,Ornn","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312440543&summonerId=25260179&gameTime=1534593362","Rakan","Olaf","Akali","Aurelion Sol","Kai'Sa","Galio","Shen","Camille","Miss Fortune","Ornn"
"3312446878","Ranked Solo","Gnar,Olaf,Galio,Kai'Sa,Shen","Gangplank,Trundle,Yasuo,Kog'Maw,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312446878&summonerId=25260179&gameTime=1534595819","Gnar","Olaf","Galio","Kai'Sa","Shen","Gangplank","Trundle","Yasuo","Kog'Maw","Alistar"
"3312843239","Ranked Solo","Kindred,Gangplank,Tahm Kench,Jinx,Orianna","Jayce,Vladimir,Lee Sin,Galio,Kai'Sa","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312843239&summonerId=25260179&gameTime=1534599708","Kindred","Gangplank","Tahm Kench","Jinx","Orianna","Jayce","Vladimir","Lee Sin","Galio","Kai'Sa"
"3312861991","Ranked Solo","Alistar,Nidalee,Poppy,Draven,Ryze","LeBlanc,Camille,Gangplank,Kai'Sa,Thresh","","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312861991&summonerId=66800151&gameTime=1534600236","Alistar","Nidalee","Poppy","Draven","Ryze","LeBlanc","Camille","Gangplank","Kai'Sa","Thresh"
"3312862349","Ranked Solo","Ryze,Kindred,Yasuo,Ashe,Braum","Gangplank,Nidalee,Taliyah,Kai'Sa,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312862349&summonerId=25260179&gameTime=1534601920","Ryze","Kindred","Yasuo","Ashe","Braum","Gangplank","Nidalee","Taliyah","Kai'Sa","Alistar"
"3312864988","Ranked Solo","Pantheon,Graves,Azir,Ezreal,Alistar","Kennen,Olaf,Aatrox,Kai'Sa,Morgana","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312864988&summonerId=66800151&gameTime=1534602043","Pantheon","Graves","Azir","Ezreal","Alistar","Kennen","Olaf","Aatrox","Kai'Sa","Morgana"
"3312946247","Ranked Solo","Yasuo,Ryze,Taliyah,Gragas,Pyke","Irelia,Camille,Alistar,Jayce,Azir","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312946247&summonerId=25260179&gameTime=1534604619","Yasuo","Ryze","Taliyah","Gragas","Pyke","Irelia","Camille","Alistar","Jayce","Azir"
"3312989192","Ranked Solo","Kennen,Xin Zhao,Irelia,Jhin,Tahm Kench","Camille,Kindred,Ryze,Varus,Braum","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3312989192&summonerId=25260179&gameTime=1534608690","Kennen","Xin Zhao","Irelia","Jhin","Tahm Kench","Camille","Kindred","Ryze","Varus","Braum"
"3313011305","Ranked Solo","Pantheon,Nidalee,Aurelion Sol,Miss Fortune,Morgana","Jayce,Taliyah,Yasuo,Zoe,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313011305&summonerId=25260179&gameTime=1534606349","Pantheon","Nidalee","Aurelion Sol","Miss Fortune","Morgana","Jayce","Taliyah","Yasuo","Zoe","Alistar"
"3313037143","Ranked Solo","Soraka,Kindred,Ryze,Irelia,Kai'Sa","Taliyah,Urgot,Olaf,Jhin,Aatrox","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313037143&summonerId=25260179&gameTime=1534610880","Soraka","Kindred","Ryze","Irelia","Kai'Sa","Taliyah","Urgot","Olaf","Jhin","Aatrox"
"3313112223","Ranked Solo","Rengar,Syndra,Ashe,Graves,Nautilus","Zoe,Thresh,Gangplank,Kindred,Miss Fortune","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313112223&summonerId=25260179&gameTime=1534612293","Rengar","Syndra","Ashe","Graves","Nautilus","Zoe","Thresh","Gangplank","Kindred","Miss Fortune"
"3313323305","Ranked Solo","Lucian,Lee Sin,Ahri,Shen,Ezreal","Xin Zhao,Gragas,Zoe,Aurelion Sol,Camille","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313323305&summonerId=36990696&gameTime=1534652993","Lucian","Lee Sin","Ahri","Shen","Ezreal","Xin Zhao","Gragas","Zoe","Aurelion Sol","Camille"
"3313349800","Ranked Solo","Aurelion Sol,Gragas,Alistar,Camille,Ezreal","Hecarim,Ryze,Taliyah,Tahm Kench,Aatrox","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313349800&summonerId=36990696&gameTime=1534654896","Aurelion Sol","Gragas","Alistar","Camille","Ezreal","Hecarim","Ryze","Taliyah","Tahm Kench","Aatrox"
"3313385565","Ranked Solo","Ryze,Kindred,Aatrox,Alistar,Kai'Sa","Nautilus,Nidalee,Urgot,Jhin,Aurelion Sol","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313385565&summonerId=36990696&gameTime=1534657072","Ryze","Kindred","Aatrox","Alistar","Kai'Sa","Nautilus","Nidalee","Urgot","Jhin","Aurelion Sol"
"3313451955","Ranked Solo","Soraka,Olaf,Ezreal,LeBlanc,Ryze","Aatrox,Varus,Taliyah,Urgot,Tahm Kench","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313451955&summonerId=36990696&gameTime=1534659253","Soraka","Olaf","Ezreal","LeBlanc","Ryze","Aatrox","Varus","Taliyah","Urgot","Tahm Kench"
"3313458991","Ranked Solo","Gragas,Camille,Lissandra,Kai'Sa,Blitzcrank","Quinn,Taliyah,Akali,Ezreal,Braum","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313458991&summonerId=36990696&gameTime=1534661639","Gragas","Camille","Lissandra","Kai'Sa","Blitzcrank","Quinn","Taliyah","Akali","Ezreal","Braum"
"3313509565","Ranked Solo","Ryze,Kled,Ezreal,Lee Sin,Gragas","Varus,Olaf,Braum,Aatrox,Fizz","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3313509565&summonerId=36990696&gameTime=1534664673","Ryze","Kled","Ezreal","Lee Sin","Gragas","Varus","Olaf","Braum","Aatrox","Fizz"
"3314207146","Ranked Solo","Camille,Kindred,LeBlanc,Jayce,Pyke","Gragas,Lee Sin,Akali,Irelia,Shen","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314207146&summonerId=25260179&gameTime=1534688675","Camille","Kindred","LeBlanc","Jayce","Pyke","Gragas","Lee Sin","Akali","Irelia","Shen"
"3314211517","Ranked Solo","Shen,Gragas,Karthus,Gangplank,Jhin","Zoe,Aatrox,Alistar,Nidalee,Vladimir","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314211517&summonerId=25260179&gameTime=1534686709","Shen","Gragas","Karthus","Gangplank","Jhin","Zoe","Aatrox","Alistar","Nidalee","Vladimir"
"3314309167","Ranked Solo","Jax,Orianna,Ezreal,Gragas,Jayce","Yasuo,Ryze,Braum,Sejuani,Varus","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314309167&summonerId=25260179&gameTime=1534692041","Jax","Orianna","Ezreal","Gragas","Jayce","Yasuo","Ryze","Braum","Sejuani","Varus"
"3314385026","Ranked Solo","Talon,Taliyah,Aatrox,Ezreal,Braum","Galio,Jhin,Alistar,Olaf,Sion","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314385026&summonerId=25260179&gameTime=1534694593","Talon","Taliyah","Aatrox","Ezreal","Braum","Galio","Jhin","Alistar","Olaf","Sion"
"3314386402","Ranked Solo","Alistar,Camille,Jax,Talon,Miss Fortune","Irelia,Shen,Ezreal,Graves,Akali","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314386402&summonerId=36990696&gameTime=1534695255","Alistar","Camille","Jax","Talon","Miss Fortune","Irelia","Shen","Ezreal","Graves","Akali"
"3314409169","Ranked Solo","Gnar,Nidalee,Aatrox,Ezreal,Soraka","Sion,Taliyah,Yasuo,Varus,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314409169&summonerId=25260179&gameTime=1534696914","Gnar","Nidalee","Aatrox","Ezreal","Soraka","Sion","Taliyah","Yasuo","Varus","Pyke"
"3314411394","Ranked Solo","Gnar,Camille,Ryze,Sivir,Tahm Kench","Poppy,Lee Sin,Twisted Fate,Ezreal,Pyke","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314411394&summonerId=36990696&gameTime=1534697688","Gnar","Camille","Ryze","Sivir","Tahm Kench","Poppy","Lee Sin","Twisted Fate","Ezreal","Pyke"
"3314452911","Ranked Solo","Ryze,Darius,Olaf,Twitch,Alistar","Zoe,Varus,Gragas,Kled,Pyke","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314452911&summonerId=25260179&gameTime=1534698426","Ryze","Darius","Olaf","Twitch","Alistar","Zoe","Varus","Gragas","Kled","Pyke"
"3314454512","Ranked Solo","Gnar,Hecarim,Jayce,Kai'Sa,Morgana","Ryze,Graves,Orianna,Tristana,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314454512&summonerId=36990696&gameTime=1534700148","Gnar","Hecarim","Jayce","Kai'Sa","Morgana","Ryze","Graves","Orianna","Tristana","Alistar"
"3314457918","Ranked Solo","Twisted Fate,Graves,Tahm Kench,Xayah,Jax","Ryze,Pyke,Camille,Swain,Aatrox","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314457918&summonerId=36990696&gameTime=1534701561","Twisted Fate","Graves","Tahm Kench","Xayah","Jax","Ryze","Pyke","Camille","Swain","Aatrox"
"3314481222","Ranked Solo","Irelia,Nidalee,Zed,Yasuo,Gragas","Gangplank,Trundle,Zoe,Ezreal,Rakan","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314481222&summonerId=36990696&gameTime=1534704228","Irelia","Nidalee","Zed","Yasuo","Gragas","Gangplank","Trundle","Zoe","Ezreal","Rakan"
"3314562550","Ranked Solo","Zoe,Garen,Rakan,Kindred,Ezreal","Trundle,Vel'Koz,Lucian,Urgot,Nami","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314562550&summonerId=41913808&gameTime=1534736439","Zoe","Garen","Rakan","Kindred","Ezreal","Trundle","Vel'Koz","Lucian","Urgot","Nami"
"3314576612","Ranked Solo","Urgot,Rengar,Orianna,Sivir,Alistar","Gangplank,Nidalee,Twisted Fate,Ezreal,Morgana","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314576612&summonerId=25260179&gameTime=1534740373","Urgot","Rengar","Orianna","Sivir","Alistar","Gangplank","Nidalee","Twisted Fate","Ezreal","Morgana"
"3314594066","Ranked Solo","Gragas,Lee Sin,Ahri,Kai'Sa,Shen","Gangplank,Nocturne,Ryze,Tristana,Leona","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314594066&summonerId=41913808&gameTime=1534738880","Gragas","Lee Sin","Ahri","Kai'Sa","Shen","Gangplank","Nocturne","Ryze","Tristana","Leona"
"3314596957","Ranked Solo","Gangplank,Camille,Aurelion Sol,Varus,Zyra","Aatrox,Kindred,Ryze,Ezreal,Brand","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314596957&summonerId=36990696&gameTime=1534740596","Gangplank","Camille","Aurelion Sol","Varus","Zyra","Aatrox","Kindred","Ryze","Ezreal","Brand"
"3314630088","Ranked Solo","Jayce,Kindred,Lulu,Kai'Sa,Alistar","Kennen,Camille,Twisted Fate,Miss Fortune,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314630088&summonerId=36990696&gameTime=1534742749","Jayce","Kindred","Lulu","Kai'Sa","Alistar","Kennen","Camille","Twisted Fate","Miss Fortune","Gragas"
"3314630088","Ranked Solo","Jayce,Kindred,Lulu,Kai'Sa,Alistar","Kennen,Camille,Twisted Fate,Miss Fortune,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314630088&summonerId=36990696&gameTime=1534742749","Jayce","Kindred","Lulu","Kai'Sa","Alistar","Kennen","Camille","Twisted Fate","Miss Fortune","Gragas"
"3314630088","Ranked Solo","Jayce,Kindred,Lulu,Kai'Sa,Alistar","Kennen,Camille,Twisted Fate,Miss Fortune,Gragas","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314630088&summonerId=25260179&gameTime=1534742749","Jayce","Kindred","Lulu","Kai'Sa","Alistar","Kennen","Camille","Twisted Fate","Miss Fortune","Gragas"
"3314630088","Ranked Solo","Jayce,Kindred,Lulu,Kai'Sa,Alistar","Kennen,Camille,Twisted Fate,Miss Fortune,Gragas","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314630088&summonerId=25260179&gameTime=1534742749","Jayce","Kindred","Lulu","Kai'Sa","Alistar","Kennen","Camille","Twisted Fate","Miss Fortune","Gragas"
"3314642740","Ranked Solo","Aurelion Sol,Poppy,Evelynn,Tahm Kench,Varus","Sion,Taliyah,Alistar,Irelia,Vayne","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314642740&summonerId=36990696&gameTime=1534745057","Aurelion Sol","Poppy","Evelynn","Tahm Kench","Varus","Sion","Taliyah","Alistar","Irelia","Vayne"
"3314657417","Ranked Solo","Gnar,Lee Sin,Taliyah,Lucian,Gragas","Kennen,Olaf,Talon,Kai'Sa,Tahm Kench","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314657417&summonerId=36990696&gameTime=1534747723","Gnar","Lee Sin","Taliyah","Lucian","Gragas","Kennen","Olaf","Talon","Kai'Sa","Tahm Kench"
"3314693171","Ranked Solo","Aatrox,Irelia,Kai'Sa,Leona,Graves","Anivia,Varus,Taliyah,Braum,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314693171&summonerId=36990696&gameTime=1534749944","Aatrox","Irelia","Kai'Sa","Leona","Graves","Anivia","Varus","Taliyah","Braum","Gragas"
"3314719076","Ranked Solo","Irelia,Poppy,Ezreal,Evelynn,Malphite","Alistar,Ahri,Lee Sin,Aatrox,Jhin","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314719076&summonerId=41913808&gameTime=1534756755","Irelia","Poppy","Ezreal","Evelynn","Malphite","Alistar","Ahri","Lee Sin","Aatrox","Jhin"
"3314768118","Ranked Solo","Sion,Graves,Aatrox,Pyke,Varus","Trundle,Jayce,Gangplank,Kindred,Malzahar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314768118&summonerId=36990696&gameTime=1534759908","Sion","Graves","Aatrox","Pyke","Varus","Trundle","Jayce","Gangplank","Kindred","Malzahar"
"3314775493","Ranked Solo","Gragas,Twisted Fate,Kled,Graves,Vladimir","Tahm Kench,Kalista,Ryze,Kindred,Katarina","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314775493&summonerId=41913808&gameTime=1534759039","Gragas","Twisted Fate","Kled","Graves","Vladimir","Tahm Kench","Kalista","Ryze","Kindred","Katarina"
"3314813785","Ranked Solo","Quinn,Lee Sin,Irelia,Cho'Gath,Nautilus","Urgot,Nidalee,Jayce,Jhin,Taric","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314813785&summonerId=36990696&gameTime=1534762232","Quinn","Lee Sin","Irelia","Cho'Gath","Nautilus","Urgot","Nidalee","Jayce","Jhin","Taric"
"3314843754","Ranked Solo","Kennen,Xin Zhao,LeBlanc,Cassiopeia,Gragas","Aatrox,Graves,Cho'Gath,Varus,Morgana","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314843754&summonerId=41913808&gameTime=1534761894","Kennen","Xin Zhao","LeBlanc","Cassiopeia","Gragas","Aatrox","Graves","Cho'Gath","Varus","Morgana"
"3314850100","Ranked Solo","Ryze,Jhin,Alistar,Xin Zhao,Aatrox","Gangplank,Braum,Zoe,Kindred,Ezreal","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314850100&summonerId=41913808&gameTime=1534760071","Ryze","Jhin","Alistar","Xin Zhao","Aatrox","Gangplank","Braum","Zoe","Kindred","Ezreal"
"3314872163","Ranked Solo","Irelia,Olaf,Syndra,Varus,Tahm Kench","Gnar,Taliyah,Quinn,Ashe,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314872163&summonerId=36990696&gameTime=1534764554","Irelia","Olaf","Syndra","Varus","Tahm Kench","Gnar","Taliyah","Quinn","Ashe","Alistar"
"3314878130","Ranked Solo","Xayah,Rakan,Taliyah,Aatrox,Quinn","Varus,Ryze,Kindred,Leona,Akali","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314878130&summonerId=36990696&gameTime=1534766863","Xayah","Rakan","Taliyah","Aatrox","Quinn","Varus","Ryze","Kindred","Leona","Akali"
"3314948547","Ranked Solo","Rakan,Jayce,Kindred,Malphite,Xayah","Aurelion Sol,Camille,Ezreal,Shen,Kennen","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314948547&summonerId=36990696&gameTime=1534769265","Rakan","Jayce","Kindred","Malphite","Xayah","Aurelion Sol","Camille","Ezreal","Shen","Kennen"
"3314996380","Ranked Solo","Ryze,Gragas,Irelia,Varus,Rakan","Darius,Taliyah,Yasuo,Kai'Sa,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3314996380&summonerId=41913808&gameTime=1534772063","Ryze","Gragas","Irelia","Varus","Rakan","Darius","Taliyah","Yasuo","Kai'Sa","Alistar"
"3315079533","Ranked Solo","Miss Fortune,Morgana,Graves,Akali,Nautilus","Varus,Gragas,Olaf,Tahm Kench,Zilean","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315079533&summonerId=36990696&gameTime=1534779225","Miss Fortune","Morgana","Graves","Akali","Nautilus","Varus","Gragas","Olaf","Tahm Kench","Zilean"
"3315083349","Ranked Solo","Aatrox,Lissandra,Tahm Kench,Kindred,Varus","LeBlanc,Ezreal,Gragas,Lee Sin,Braum","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315083349&summonerId=41913808&gameTime=1534777665","Aatrox","Lissandra","Tahm Kench","Kindred","Varus","LeBlanc","Ezreal","Gragas","Lee Sin","Braum"
"3315109666","Ranked Solo","Ryze,Lee Sin,Fizz,Jhin,Tahm Kench","Aatrox,Gragas,Aurelion Sol,Ezreal,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315109666&summonerId=41913808&gameTime=1534779809","Ryze","Lee Sin","Fizz","Jhin","Tahm Kench","Aatrox","Gragas","Aurelion Sol","Ezreal","Alistar"
"3315118903","Ranked Solo","Akali,Jayce,Taliyah,Pyke,Varus","Alistar,Kindred,Aatrox,Quinn,Tristana","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315118903&summonerId=41913808&gameTime=1534783692","Akali","Jayce","Taliyah","Pyke","Varus","Alistar","Kindred","Aatrox","Quinn","Tristana"
"3315135073","Ranked Solo","Trundle,Twisted Fate,Jax,Xayah,Graves","Ryze,Rakan,Camille,Nidalee,Miss Fortune","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315135073&summonerId=36990696&gameTime=1534780788","Trundle","Twisted Fate","Jax","Xayah","Graves","Ryze","Rakan","Camille","Nidalee","Miss Fortune"
"3315165645","Ranked Solo","Gragas,Taliyah,Irelia,Yasuo,Alistar","Aatrox,Kindred,Ryze,Jhin,Malphite","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315165645&summonerId=25260179&gameTime=1534786964","Gragas","Taliyah","Irelia","Yasuo","Alistar","Aatrox","Kindred","Ryze","Jhin","Malphite"
"3315190082","Ranked Solo","Ryze,Cho'Gath,Alistar,Kindred,Lucian","Olaf,Jhin,Sion,Zoe,Pyke","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315190082&summonerId=36990696&gameTime=1534784150","Ryze","Cho'Gath","Alistar","Kindred","Lucian","Olaf","Jhin","Sion","Zoe","Pyke"
"3315203065","Ranked Solo","Akali,Zilean,Zoe,Lee Sin,Ashe","Aatrox,Cho'Gath,Varus,Taliyah,Morgana","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3315203065&summonerId=41913808&gameTime=1534785582","Akali","Zilean","Zoe","Lee Sin","Ashe","Aatrox","Cho'Gath","Varus","Taliyah","Morgana"
